playerID, gamertag, servicetag, first_active, last_active, gameID, game_var_name, game_var_class, game_time, isteam, standing, score, teamstanding, kills, deaths, assists, betrayals, suicides, avg_kill_dist, killed_most_cnt, killed_by_most, killed_by_most_cnt, tot_med_cnt, uniq_tot_med_cnt, sty_med_cnt, uniq_sty_med_cnt, mult_med_cnt, oth_med_cnt
4,flamingninja145,ODST,/Date(1285029960000-0700)/,/Date(1288751880000-0700)/,277235646,Slayer,3,/Date(1288324974000-0700)/,True,1,1,,1,13,2,0,0,7.63704157,1,ivanisovich,4,3,2,3,2,0,0
5,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,0,7,,7,10,1,0,0,14.2282429,2,IT0LDUIWUdEATu,3,4,4,3,3,0,1
4,TOURIST1224,LAME,/Date(1285133040000-0700)/,/Date(1288753380000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,0,17,,17,9,1,0,0,13.6891413,3,JDolan1288,3,19,8,7,4,2,8
7,TTM x Murder,TY,/Date(1288303980000-0700)/,/Date(1288745400000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,0,12,,11,6,3,0,0,26.0633278,2,JDolan1288,2,12,8,9,7,0,3
3,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,0,14,,14,8,2,0,0,10.8117495,4,IT0LDUIWUdEATu,3,11,8,5,4,2,4
2,IT0LDUIWUdEATu,FU,/Date(1284443280000-0700)/,/Date(1288680060000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,1,13,,13,13,4,0,0,8.884376,3,TOURIST1224,3,17,8,11,5,1,5
0,JDolan1288,LION,/Date(1284698460000-0700)/,/Date(1288512360000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,1,10,,10,12,0,1,0,2.02788544,3,Stilted Fox,4,10,4,1,1,0,9
1,JDolan1288 (G),U360,/Date(1284698460000-0700)/,/Date(1288512360000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,1,7,,7,11,3,0,0,7.264238,2,Stilted Fox,2,10,5,7,3,0,3
6,elchicano19,098X,/Date(1287946200000-0700)/,/Date(1288384320000-0700)/,277202118,Slayer,3,/Date(1288324089520-0700)/,True,1,3,,3,14,1,0,0,7.52593756,1,Stilted Fox,3,5,3,5,3,0,0
0,The IconocIast,S33,/Date(1285886760000-0700)/,/Date(1288750800000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,0,9,,9,9,1,0,0,26.7103539,4,FearfulSpoon,4,17,9,16,8,0,1
2,CHUDstomper,ICUP,/Date(1285808700000-0700)/,/Date(1288761240000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,0,12,,12,14,4,0,0,15.62916,4,YO JOE 1,6,18,7,11,4,1,6
1,TheHunterOfNoob,ME,/Date(1285800780000-0700)/,/Date(1288810680000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,0,12,,12,8,2,0,0,14.6409893,4,BloDr042O,3,17,7,14,4,0,3
3,RIP POPPERS BON,MAX,/Date(1287167520000-0700)/,/Date(1288386780000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,0,17,,17,10,1,0,0,16.1123848,7,BloDr042O,4,21,10,17,6,1,2
4,YO JOE 1,1KIL,/Date(1284499980000-0700)/,/Date(1288755900000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,1,10,,10,13,1,0,0,23.9451256,6,TheHunterOfNoob,4,14,8,10,5,1,3
7,INGLE22,H77,/Date(1285195380000-0700)/,/Date(1288756980000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,1,12,,12,12,1,0,0,20.03283,3,The IconocIast,4,16,7,12,4,0,4
5,BloDr042O,JROC,/Date(1284476820000-0700)/,/Date(1288810620000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,1,8,,8,13,0,0,0,15.1899014,4,RIP POPPERS BON,7,10,7,3,1,1,6
6,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,276675689,Elite Slayer,3,/Date(1288312424000-0700)/,True,1,11,,11,12,6,0,0,16.0282269,5,RIP POPPERS BON,4,20,7,18,5,0,2
1,BriniestPlayer2,A14,/Date(1286003340000-0700)/,/Date(1288783440000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,2,,6,3,1,0,0,16.2781372,3,FearfulSpoon,1,8,4,3,2,0,5
0,KAGUYA 1115,1115,/Date(1284873240000-0700)/,/Date(1288183920000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,4,,0,3,0,0,0,0,0,J x UNIT,2,0,0,0,0,0,0
7,DEMODRILL,R0FL,/Date(1284870480000-0700)/,/Date(1288781160000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,0,,21,3,1,0,0,61.82828,5,DandifiedFalcon,2,10,8,3,3,3,2
3,CRAZY GUMMIBEAR,UNSC,/Date(1284437160000-0700)/,/Date(1288677060000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,3,,1,2,0,0,1,2.430403,1,Shivsticle,1,1,1,1,1,0,0
6,KnowledgisPower,DC69,/Date(1284455100000-0700)/,/Date(1288163520000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,1,,2,3,0,0,0,25.1933231,1,DandifiedFalcon,1,2,2,2,2,0,0
4,TAP OUT NOOB,FAIL,/Date(1285671180000-0700)/,/Date(1288167060000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,1,,4,1,1,0,0,24.7938824,1,FourDifference,1,3,3,2,2,1,0
2,ELRABBZ,K675,/Date(1287286260000-0700)/,/Date(1288794000000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,1,,1,6,0,0,0,1.09856987,1,J x UNIT,3,2,2,1,1,0,1
11,IST01,M78,/Date(1285418280000-0700)/,/Date(1288793520000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,0,0,,12,3,0,0,0,8.18519,3,FearfulSpoon,1,18,8,1,1,6,8
9,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,4,4,0,0,0,13.667345,1,DEMODRILL,2,1,1,0,0,0,1
15,Shivsticle,FARK,/Date(1284441180000-0700)/,/Date(1288684140000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,7,6,0,0,0,89.7328339,1,IST01,3,6,3,1,1,0,5
12,KeshanWazHere 9,UNSC,/Date(1286063580000-0700)/,/Date(1288592220000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,2,8,1,0,0,40.0000076,2,DEMODRILL,5,1,1,1,1,0,0
10,DandifiedFalcon,AIRS,/Date(1285809300000-0700)/,/Date(1288767900000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,8,5,0,0,0,63.4638023,2,DEMODRILL,2,1,1,0,0,0,1
5,J x UNIT,L33T,/Date(1284448860000-0700)/,/Date(1288696260000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,1,,5,5,0,0,0,17.6736164,3,DEMODRILL,2,5,3,2,1,0,3
13,FourDifference,Y308,/Date(1284618360000-0700)/,/Date(1288704900000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,4,4,0,0,0,4.96956062,1,IST01,2,1,1,0,0,0,1
14,FourDifference (G),Q908,/Date(1284618360000-0700)/,/Date(1288704900000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,0,6,0,0,0,0,0,DEMODRILL,3,0,0,0,0,0,0
8,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272242996,Stockpile,3,/Date(1288161961000-0700)/,True,1,0,,0,5,0,0,0,0,0,DEMODRILL,3,0,0,0,0,0,0
2,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,6,,8,4,1,1,0,21.90637,2,GREEN PEYOTE,2,12,10,6,4,1,4
6,GOYA 3600,1418,/Date(1284440280000-0700)/,/Date(1288771620000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,4,,5,8,0,1,0,45.57798,2,kt1169(1),2,5,4,3,3,0,2
15,akaranja,YEAH,/Date(1285801620000-0700)/,/Date(1288716000000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,6,,8,14,0,1,0,22.3963757,2,antman409,4,7,4,5,2,0,2
0,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,1,,1,6,0,0,0,18.4278564,1,RoxasXlll,2,1,1,0,0,0,1
1,NRGMetal,NRGZ,/Date(1285998120000-0700)/,/Date(1288810140000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,17,,17,10,2,0,0,19.54348,5,kt1169(1),3,20,10,10,4,3,6
3,HOBOxSABES,SABS,/Date(1288063980000-0700)/,/Date(1288755360000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,15,,15,9,1,0,0,26.7587128,4,RoxasXlll,4,14,4,1,1,2,11
4,LoveThemThrees,OC80,/Date(1287364380000-0700)/,/Date(1288166880000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,11,,14,11,3,1,1,13.1917028,3,antman409,2,25,14,9,6,4,10
5,eatzinthecrum,XX10,/Date(1287637320000-0700)/,/Date(1288172040000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,0,15,,19,15,3,0,0,25.8591633,4,Chaoscloud93,5,18,10,7,4,1,10
7,kt1169,A684,/Date(1284588300000-0700)/,/Date(1288744260000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,4,,5,7,0,0,0,21.1511955,1,HOBOxSABES,3,4,4,3,3,0,1
8,kt1169 (G),E413,/Date(1284588300000-0700)/,/Date(1288744260000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,10,,12,8,0,0,0,12.86074,3,NRGMetal,2,12,7,3,2,2,7
14,Chaoscloud93,AB90,/Date(1284499200000-0700)/,/Date(1288786320000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,13,,17,6,4,1,0,32.4076347,5,eatzinthecrum,3,19,14,8,5,2,7
10,antman409,A929,/Date(1284439500000-0700)/,/Date(1288788840000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,13,,14,15,1,0,0,12.9423208,4,eatzinthecrum,4,15,6,13,5,0,2
11,SmokeScorpio24,R205,/Date(1285141560000-0700)/,/Date(1288291560000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,6,,7,17,1,0,0,5.67784,2,NRGMetal,5,13,8,11,6,0,2
13,E0591,DJ91,/Date(1285881960000-0700)/,/Date(1288764720000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,3,,4,9,4,0,0,19.156229,1,HOBOxSABES,4,6,3,5,2,0,1
12,RoxasXlll,RNSM,/Date(1284439800000-0700)/,/Date(1288765860000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,10,,14,13,2,1,0,8.68370152,4,NRGMetal,3,14,8,12,6,0,2
9,GREEN PEYOTE,S3AN,/Date(1284685560000-0700)/,/Date(1288760400000-0700)/,272236369,Elite Slayer,3,/Date(1288161545000-0700)/,True,1,11,,12,7,4,0,0,17.5217934,3,NRGMetal,1,12,7,7,4,0,5
3,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,12,,12,9,1,0,0,7.38054466,3,southbayBDB,2,19,8,4,3,1,11
2,Syckphaucker,KROM,/Date(1285132500000-0700)/,/Date(1288325700000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,6,,10,19,0,1,0,9.93180752,2,GrizzlyBaer26,5,10,9,4,3,1,5
6,COLDMUGG,MUG,/Date(1284487020000-0700)/,/Date(1288749420000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,0,,0,2,0,0,0,0,0,Spartenbacher,1,0,0,0,0,0,0
5,Arrow of Doubt,ARRW,/Date(1284516360000-0700)/,/Date(1288761600000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,23,,24,7,1,0,0,45.17099,6,GrizzlyBaer26,3,28,13,19,8,1,6
10,TwistedChopper,DO9,/Date(1284920460000-0700)/,/Date(1288679220000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,6,,6,6,2,0,0,8.15104,1,XxPYROESxX,2,11,5,5,4,0,6
1,stealthy420,LALO,/Date(1285732740000-0700)/,/Date(1288679820000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,12,,12,14,2,0,0,8.850718,4,FateChristopher,4,23,12,14,8,0,9
4,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,15,,18,12,0,0,0,19.2454624,4,southbayBDB,5,14,7,7,3,0,7
0,Shadow4785,4785,/Date(1284447720000-0700)/,/Date(1288687740000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,0,1,,1,7,1,0,0,15.7414436,1,southbayBDB,2,2,2,2,2,0,0
15,xNinTendo DS,OMFG,/Date(1285455360000-0700)/,/Date(1288752960000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,4,,5,8,0,0,0,6.58902025,1,FearfulSpoon,3,4,3,1,1,0,3
12,GrizzlyBaer26,BAER,/Date(1284487620000-0700)/,/Date(1288767060000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,15,,16,11,0,0,0,42.4977455,5,FearfulSpoon,4,12,6,9,3,1,2
7,FateChristopher,FATE,/Date(1285997580000-0700)/,/Date(1288765380000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,10,,12,14,4,0,0,18.5824051,4,stealthy420,4,16,9,11,5,0,5
9,Spartenbacher,ARON,/Date(1284515880000-0700)/,/Date(1288767900000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,6,,8,5,0,1,0,25.8866787,2,stealthy420,2,7,7,4,4,0,2
8,WryIsh,ISH,/Date(1284521760000-0700)/,/Date(1288685220000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,9,,11,10,2,0,0,25.0623341,2,FearfulSpoon,3,11,9,8,6,0,3
11,southbayBDB,BILL,/Date(1284699180000-0700)/,/Date(1288810980000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,12,,14,10,2,0,0,36.859066,5,Stilted Fox,3,11,7,9,5,0,2
13,XxPYROESxX,PYRO,/Date(1284770880000-0700)/,/Date(1288670340000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,7,,12,11,4,2,2,4.204305,3,Syckphaucker,2,17,6,6,2,0,10
14,XxPYROESxX (G),N874,/Date(1284770880000-0700)/,/Date(1288670340000-0700)/,272220675,Elite Slayer,3,/Date(1288160612000-0700)/,True,1,6,,8,13,2,1,0,5.82586861,2,Arrow of Doubt,6,7,5,2,1,0,5
0,omegawarhead,X698,/Date(1284453780000-0700)/,/Date(1288226160000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,3,,5,3,0,0,0,48.0986671,1,FearfulSpoon,2,3,3,3,3,0,0
11,SoulS1n,PWNG,/Date(1285367100000-0700)/,/Date(1288763700000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,34,,40,2,0,0,0,25.80394,8,Arrow of Doubt,1,22,10,4,3,5,7
1,FateChristopher,FATE,/Date(1285997580000-0700)/,/Date(1288765380000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,3,,3,2,0,0,0,88.93651,2,Arrow of Doubt,2,2,2,2,2,0,0
3,Spartenbacher,ARON,/Date(1284515880000-0700)/,/Date(1288767900000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,10,,10,9,3,0,0,28.17693,4,bootyybumppin,3,14,8,12,6,0,2
2,Jsco112,FYHY,/Date(1287969060000-0700)/,/Date(1288763100000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,14,,16,8,1,0,0,21.25575,3,FearfulSpoon,4,9,8,3,3,3,1
4,Bongzilla925,BARZ,/Date(1285389300000-0700)/,/Date(1288765980000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,0,,0,0,0,0,0,0,0,None,0,1,1,1,1,0,0
10,WryIsh,ISH,/Date(1284521760000-0700)/,/Date(1288685220000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,0,11,,12,8,1,1,0,6.26768732,4,bootyybumppin,3,16,10,3,3,1,11
13,BouncierIsland,0130,/Date(1286995380000-0700)/,/Date(1288808520000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,3,,6,19,0,1,0,11.751564,3,SoulS1n,8,3,2,3,2,0,0
6,bootyybumppin,FITZ,/Date(1286507100000-0700)/,/Date(1288811100000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,6,,9,16,1,2,0,17.9808064,3,SoulS1n,6,13,9,8,5,0,5
5,Aggronian,I544,/Date(1286736420000-0700)/,/Date(1288590360000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,0,,0,3,0,0,0,0,0,Jsco112,2,0,0,0,0,0,0
12,CRISH93,SOL2,/Date(1285904880000-0700)/,/Date(1288220700000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,2,,3,11,0,0,0,24.1625862,1,SoulS1n,5,2,2,0,0,0,2
7,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,1,,1,9,3,0,0,18.3222389,1,SoulS1n,3,6,4,5,3,0,1
9,Arrow of Doubt,ARRW,/Date(1284516360000-0700)/,/Date(1288761600000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,8,,9,10,1,0,0,21.6603146,2,SoulS1n,4,11,7,10,6,0,1
8,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272201942,Elite Slayer,3,/Date(1288159699000-0700)/,True,1,8,,9,11,0,0,0,13.85844,4,SoulS1n,8,8,5,4,3,0,4
1,ATPVicePrez,PREZ,/Date(1284512400000-0700)/,/Date(1288762200000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,11,,13,10,3,0,0,22.6271572,3,X iTHIZZ X,2,17,10,14,7,0,3
6,hAnGoVeR17,H17,/Date(1284499800000-0700)/,/Date(1288480500000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,11,,18,7,2,0,0,12.2936077,3,bybeye13,1,9,5,8,4,0,1
7,BIGDOGMD808,VBAC,/Date(1285991220000-0700)/,/Date(1288603680000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,9,,12,9,0,0,0,14.880249,2,FearfulSpoon,3,2,2,0,0,0,2
2,FateChristopher,FATE,/Date(1285997580000-0700)/,/Date(1288765380000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,9,,10,6,2,0,0,55.2411232,2,FearfulSpoon,2,10,9,6,5,1,3
0,Jsco112,FYHY,/Date(1287969060000-0700)/,/Date(1288763100000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,15,,18,10,1,0,0,16.5524445,3,Arrow of Doubt,3,15,11,7,6,2,5
3,Lady Odd Duck,LADY,/Date(1284518280000-0700)/,/Date(1288651320000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,9,,11,6,1,0,0,8.437745,3,bybeye13,1,5,4,3,2,0,1
12,E WeeZy 123,EK1N,/Date(1284450300000-0700)/,/Date(1288775100000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,0,,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0
5,FistOfJesus777,F777,/Date(1284497880000-0700)/,/Date(1288731540000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,0,11,,10,3,1,0,0,33.3915672,3,Beazlbub68,1,8,5,3,3,0,5
13,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,2,,2,5,0,0,0,17.0943184,1,Jsco112,3,2,2,2,2,0,0
8,X iTHIZZ X,ARMY,/Date(1287875640000-0700)/,/Date(1288797060000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,9,,11,12,2,0,0,15.9104586,2,FistOfJesus777,3,8,5,5,2,0,3
11,Kottonmouth2255,420,/Date(1284442980000-0700)/,/Date(1288771380000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,4,,5,9,3,0,0,25.5954971,2,FistOfJesus777,2,10,7,8,5,0,2
4,bybeye13,BEYE,/Date(1285015080000-0700)/,/Date(1288584420000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,6,,6,12,1,0,0,17.6446857,1,Jsco112,2,9,6,8,5,0,1
9,NeonAbyss,N30N,/Date(1287701760000-0700)/,/Date(1288686960000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,-1,,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0
10,Beazlbub68,Z666,/Date(1284787740000-0700)/,/Date(1288799460000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,7,,12,15,1,0,1,45.10629,1,Jsco112,3,5,4,3,2,0,2
15,Arrow of Doubt,ARRW,/Date(1284516360000-0700)/,/Date(1288761600000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,9,,10,10,1,0,0,19.629261,3,hAnGoVeR17,3,14,8,8,5,0,6
14,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272186613,Elite Slayer,3,/Date(1288158989110-0700)/,True,1,13,,17,12,2,0,0,15.2859783,3,ATPVicePrez,3,17,11,9,6,0,8
8,Wheeties012,W012,/Date(1285210680000-0700)/,/Date(1288158840000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,10,,12,13,1,0,0,15.0717707,4,TroyJack85,4,13,9,8,5,0,5
12,OGREHOBBIT,DNKY,/Date(1284507300000-0700)/,/Date(1288751820000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,3,,4,7,2,0,0,32.1794739,2,FearfulSpoon,3,6,5,3,2,0,3
11,TheProphetalSon,4444,/Date(1284610140000-0700)/,/Date(1288161780000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,25,,27,5,2,0,0,75.4964752,7,Arrow of Doubt,2,30,12,9,4,3,12
15,JamesHD720,OOPS,/Date(1287948660000-0700)/,/Date(1288757220000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,8,,9,8,4,0,0,55.43409,2,pepper plato(1),3,8,4,7,3,0,1
13,WayTooYoung,WEED,/Date(1284497340000-0700)/,/Date(1288664400000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,3,,4,6,0,0,0,34.13856,2,TroyJack85,3,1,1,0,0,0,1
9,DrMambo6104,ETWT,/Date(1284497280000-0700)/,/Date(1288741740000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,13,,14,13,0,0,0,15.7296362,4,TroyJack85,9,14,9,4,2,2,8
10,ghostzeroalpha,ZERO,/Date(1285026600000-0700)/,/Date(1288756740000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,8,,8,7,2,0,0,83.22923,4,pepper plato(1),3,9,3,9,3,0,0
7,MrClean8586,VT09,/Date(1285551300000-0700)/,/Date(1288158840000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,0,5,,6,9,1,0,1,31.5708065,2,m00fresh,3,6,6,2,2,0,4
4,pepper platoon,DIEE,/Date(1284442860000-0700)/,/Date(1288770240000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,2,,2,14,0,0,0,5.15491724,1,TheProphetalSon,3,1,1,0,0,0,1
5,pepper platoon (G),G505,/Date(1284442860000-0700)/,/Date(1288770240000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,12,,13,11,0,0,0,27.95629,3,DrMambo6104,3,9,6,7,4,0,2
3,X21ETSIELX,PBC,/Date(1284851280000-0700)/,/Date(1288506000000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,-2,,1,4,1,2,1,2.99427247,1,MrClean8586,2,3,3,2,2,0,1
1,Arrow of Doubt,ARRW,/Date(1284516360000-0700)/,/Date(1288761600000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,10,,10,12,2,0,0,19.25613,3,Wheeties012,4,15,8,11,5,0,4
2,FearfulSpoon,L33,/Date(1285195260000-0700)/,/Date(1288761600000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,10,,11,7,4,0,0,45.8916435,3,TheProphetalSon,3,10,6,5,2,1,3
6,m00fresh,0000,/Date(1284879360000-0700)/,/Date(1288773000000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,8,,10,13,0,0,0,34.5319633,3,TheProphetalSon,7,4,3,1,1,0,3
14,TroyJack85,TROY,/Date(1285125240000-0700)/,/Date(1288804680000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,21,,28,8,1,0,0,44.9433556,9,DrMambo6104,2,17,11,7,5,1,7
0,Stilted Fox,SFOX,/Date(1284927720000-0700)/,/Date(1288589040000-0700)/,272169080,Slayer,3,/Date(1288158160000-0700)/,True,1,3,,3,10,3,0,0,18.6607838,1,DrMambo6104,4,3,1,3,1,0,0
9,Smashking500,SMSH,/Date(1285475040000-0700)/,/Date(1288773720000-0700)/,272140296,Stockpile,3,/Date(1288156959797-0700)/,True,0,0,,6,7,1,1,0,10.1885452,1,BERZERK0187,2,8,5,6,3,0,2
13,criticalcake117,1515,/Date(1285301340000-0700)/,/Date(1288482480000-0700)/,272140296,Stockpile,3,/Date(1288156959797-0700)/,True,0,1,,3,5,0,0,0,37.6380463,1,FearfulSpoon,2,3,3,1,1,0,2
15,starkillerxps,AOVO,/Date(1284439500000-0700)/,/Date(1288764360000-0700)/,272140296,Stockpile,3,/Date(1288156959797-0700)/,True,0,2,,2,6,0,1,2,73.365,1,FrE3K,2,1,1,1,1,0,0
14,WorthyPhillip10,MUSH,/Date(1284483000000-0700)/,/Date(1288786620000-0700)/,272140296,Stockpile,3,/Date(1288156959797-0700)/,True,0,0,,0,1,0,0,0,0,0,Arrow of Doubt,1,0,0,0,0,0,0
7,Sololight 07,WHAT,/Date(1284840720000-0700)/,/Date(1288810740000-0700)/,272140296,Stockpile,3,/Date(1288156959797-0700)/,True,0,1,,2,7,0,0,0,9.535037,1,FearfulSpoon,2,1,1,1,1,0,0
